claim_amount,client_age,type_of_policy,car_brand,car_model,car_year,type_of_accident,user_type,total_activities,throughput_duration_days,First Notification of Loss (FNOL),Assign Claim,Claim Decision,Set Reserve,Payment Sent,Close Claim,State
8410,49,2,0,5,2015,1,0,6,23,1,2,3,4,5,6,0
6725,52,1,2,2,2019,0,0,6,42,1,2,3,4,5,6,0
4365,76,1,1,4,2010,1,1,6,37,1,2,3,4,5,6,0
8896,31,0,5,0,2018,3,0,6,34,1,2,3,4,5,6,0
9910,82,1,4,6,2022,1,0,6,35,1,2,3,4,5,6,0
2540,72,0,3,3,2012,3,0,6,37,1,2,3,4,5,6,0
9937,24,2,3,3,2018,2,1,6,31,1,2,3,4,5,6,0
8412,66,2,1,4,2022,3,0,6,40,1,2,3,4,5,6,0
9882,78,2,2,2,2019,1,1,6,30,1,2,3,4,5,6,0
8615,42,1,4,6,2018,3,1,6,43,1,2,3,4,5,6,0
8394,49,2,5,0,2011,2,1,6,36,1,2,3,4,5,6,0
7431,29,2,3,3,2010,0,1,6,32,1,2,3,4,5,6,0
8739,32,2,4,6,2013,0,0,6,37,1,2,3,4,5,6,0
1087,84,0,4,6,2018,2,1,6,39,1,2,3,4,5,6,0
1210,35,1,3,3,2010,0,1,6,33,1,2,3,4,5,6,0
1004,22,0,6,1,2013,2,0,6,31,1,2,3,4,5,6,0
7159,18,2,6,1,2014,3,0,6,29,1,2,3,4,5,6,0
4653,44,1,5,0,2015,3,0,6,34,1,2,3,4,5,6,0
1296,48,0,1,4,2021,1,0,6,44,1,2,3,4,5,6,0
4081,68,1,3,3,2012,3,0,6,34,1,2,3,4,5,6,0
8917,60,2,1,4,2021,0,0,6,33,1,2,3,4,5,6,0
5978,48,1,4,6,2020,1,1,6,37,1,2,3,4,5,6,0
5514,62,0,5,0,2017,2,1,6,28,1,2,3,4,5,6,0
1728,27,0,5,0,2018,3,1,6,34,1,2,3,4,5,6,0
4127,55,1,5,0,2017,0,0,6,34,1,2,3,4,5,6,0
5669,84,1,1,4,2021,3,0,6,39,1,2,3,4,5,6,0
9520,38,0,6,1,2021,1,1,6,33,1,2,3,4,5,6,0
9997,22,2,1,4,2019,2,0,6,30,1,2,3,4,5,6,0
3117,72,1,2,2,2018,3,0,6,35,1,2,3,4,5,6,0
9775,48,0,2,2,2021,1,0,6,37,1,2,3,4,5,6,0
8653,82,2,0,5,2021,3,0,6,36,1,2,3,4,5,6,0
5342,71,0,4,6,2022,0,0,6,37,1,2,3,4,5,6,0
3646,56,2,5,0,2017,0,0,6,40,1,2,3,4,5,6,0
6680,70,0,5,0,2011,3,0,6,27,1,2,3,4,5,6,0
3843,79,1,2,2,2012,3,0,6,39,1,2,3,4,5,6,0
6139,35,0,2,2,2012,1,0,6,31,1,2,3,4,5,6,0
8520,53,2,6,1,2011,1,1,6,33,1,2,3,4,5,6,0
9948,42,2,6,1,2018,2,1,6,38,1,2,3,4,5,6,0
9835,54,2,4,6,2011,3,0,6,27,1,2,3,4,5,6,0
5643,80,1,5,0,2014,1,0,6,29,1,2,3,4,5,6,0
8581,81,2,1,4,2022,2,0,6,35,1,2,3,4,5,6,0
5872,27,1,3,3,2017,0,1,6,28,1,2,3,4,5,6,0
8415,35,1,6,1,2018,1,0,6,37,1,2,3,4,5,6,0
8682,39,0,4,6,2022,0,1,6,37,1,2,3,4,5,6,0
5113,47,2,5,0,2014,3,1,6,31,1,2,3,4,5,6,0
6405,50,0,3,3,2013,1,1,6,36,1,2,3,4,5,6,0
1248,37,0,2,2,2020,1,0,6,27,1,2,3,4,5,6,0
7226,75,0,1,4,2011,3,0,6,36,1,2,3,4,5,6,0
9481,21,1,1,4,2015,0,0,6,23,1,2,3,4,5,6,0
1977,26,2,4,6,2017,3,0,6,25,1,2,3,4,5,6,0
8638,49,2,5,0,2017,3,0,6,32,1,2,3,4,5,6,0
7563,51,0,5,0,2013,3,0,6,27,1,2,3,4,5,6,0
3517,71,2,0,5,2015,0,1,6,26,1,2,3,4,5,6,0
1261,29,1,0,5,2019,0,0,6,26,1,2,3,4,5,6,0
5717,79,2,1,4,2015,1,0,6,33,1,2,3,4,5,6,0
7474,75,1,6,1,2011,1,1,6,31,1,2,3,4,5,6,0
9719,38,2,3,3,2017,3,0,6,30,1,2,3,4,5,6,0
8036,76,0,2,2,2012,0,0,6,37,1,2,3,4,5,6,0
9375,55,0,0,5,2012,3,0,6,23,1,2,3,4,5,6,0
5408,21,2,1,4,2018,3,0,6,38,1,2,3,4,5,6,0
4310,79,2,2,2,2016,2,1,6,35,1,2,3,4,5,6,0
6296,81,1,6,1,2020,0,1,6,27,1,2,3,4,5,6,0
2793,26,0,6,1,2010,2,1,6,39,1,2,3,4,5,6,0
2730,47,2,6,1,2011,3,0,6,41,1,2,3,4,5,6,0
9687,18,0,1,4,2012,3,1,6,30,1,2,3,4,5,6,0
1497,78,2,3,3,2015,0,1,6,37,1,2,3,4,5,6,0
3345,52,0,1,4,2014,3,0,6,41,1,2,3,4,5,6,0
4254,80,1,5,0,2019,2,1,6,36,1,2,3,4,5,6,0
5879,22,1,1,4,2019,1,0,6,35,1,2,3,4,5,6,0
1395,79,1,4,6,2010,0,0,6,30,1,2,3,4,5,6,0
7176,55,0,4,6,2019,1,1,6,35,1,2,3,4,5,6,0
2689,65,2,0,5,2020,2,0,6,45,1,2,3,4,5,6,0
9182,63,0,5,0,2012,2,1,6,39,1,2,3,4,5,6,0
8991,23,0,2,2,2016,1,1,6,29,1,2,3,4,5,6,0
9399,22,0,5,0,2010,2,0,6,31,1,2,3,4,5,6,0
1384,74,0,5,0,2022,2,1,6,41,1,2,3,4,5,6,0
4763,61,1,3,3,2018,0,1,6,38,1,2,3,4,5,6,0
8847,32,1,4,6,2016,3,0,6,34,1,2,3,4,5,6,0
5098,84,1,4,6,2012,3,0,6,28,1,2,3,4,5,6,0
8195,46,0,5,0,2012,0,1,6,38,1,2,3,4,5,6,0
9773,33,0,0,5,2021,0,0,6,34,1,2,3,4,5,6,0
6961,74,1,6,1,2014,0,0,6,42,1,2,3,4,5,6,0
3015,59,1,3,3,2010,1,1,6,32,1,2,3,4,5,6,0
6663,78,2,6,1,2016,2,0,6,37,1,2,3,4,5,6,0
8806,81,1,3,3,2017,0,0,6,34,1,2,3,4,5,6,0
5133,84,2,3,3,2010,2,0,6,31,1,2,3,4,5,6,0
9368,51,2,1,4,2020,2,0,6,34,1,2,3,4,5,6,0
3427,44,0,5,0,2010,0,1,6,31,1,2,3,4,5,6,0
5249,33,0,2,2,2012,2,1,6,32,1,2,3,4,5,6,0
7259,42,0,1,4,2019,2,1,6,38,1,2,3,4,5,6,0
2273,43,1,0,5,2011,3,0,6,32,1,2,3,4,5,6,0
9236,24,2,2,2,2017,0,0,6,43,1,2,3,4,5,6,0
2631,29,1,4,6,2012,0,0,6,32,1,2,3,4,5,6,0
2728,40,0,4,6,2019,0,0,6,21,1,2,3,4,5,6,0
3061,46,2,2,2,2011,3,0,6,42,1,2,3,4,5,6,0
8238,72,1,1,4,2017,1,0,6,35,1,2,3,4,5,6,0
8980,21,2,6,1,2012,3,0,6,37,1,2,3,4,5,6,0
3640,51,1,2,2,2012,1,1,6,32,1,2,3,4,5,6,0
1275,46,1,1,4,2016,2,0,6,33,1,2,3,4,5,6,0
9680,81,0,1,4,2011,0,0,6,37,1,2,3,4,5,6,0
9989,74,0,6,1,2016,0,0,6,34,1,2,3,4,5,6,0
2890,74,1,4,6,2022,1,0,6,34,1,2,3,4,5,6,0
3823,83,0,2,2,2018,3,1,6,30,1,2,3,4,5,6,0
8473,38,1,1,4,2013,2,0,6,41,1,2,3,4,5,6,0
3554,23,1,6,1,2017,3,0,6,33,1,2,3,4,5,6,0
9670,73,1,5,0,2020,1,1,6,38,1,2,3,4,5,6,0
9914,81,1,0,5,2015,2,1,6,31,1,2,3,4,5,6,0
3816,25,0,4,6,2019,1,1,6,34,1,2,3,4,5,6,0
6776,44,2,2,2,2013,3,0,6,35,1,2,3,4,5,6,0
5160,42,0,2,2,2014,0,0,6,44,1,2,3,4,5,6,0
5728,23,0,5,0,2020,0,0,6,37,1,2,3,4,5,6,0
1763,59,0,1,4,2022,0,1,6,39,1,2,3,4,5,6,0
1123,46,0,1,4,2020,0,0,6,37,1,2,3,4,5,6,0
6097,30,1,0,5,2014,3,1,6,30,1,2,3,4,5,6,0
7521,24,1,3,3,2015,3,0,6,37,1,2,3,4,5,6,0
3584,30,0,6,1,2022,0,1,6,43,1,2,3,4,5,6,0
5160,55,1,3,3,2015,1,0,6,33,1,2,3,4,5,6,0
8086,68,1,0,5,2014,3,1,6,30,1,2,3,4,5,6,0
2277,21,1,1,4,2015,3,0,6,38,1,2,3,4,5,6,0
5150,58,1,2,2,2022,0,1,6,31,1,2,3,4,5,6,0
2169,71,1,3,3,2020,0,0,6,39,1,2,3,4,5,6,0
5196,78,2,6,1,2011,2,0,6,26,1,2,3,4,5,6,0
5793,51,0,3,3,2022,0,1,6,37,1,2,3,4,5,6,0
3163,18,2,5,0,2010,1,0,6,34,1,2,3,4,5,6,0
1520,77,1,4,6,2020,1,0,6,27,1,2,3,4,5,6,0
3140,55,0,4,6,2022,0,1,6,35,1,2,3,4,5,6,0
1003,42,2,1,4,2011,2,0,6,41,1,2,3,4,5,6,0
8221,67,2,5,0,2021,3,1,6,33,1,2,3,4,5,6,0
6188,27,2,3,3,2013,0,1,6,34,1,2,3,4,5,6,0
7506,76,2,0,5,2015,2,0,6,35,1,2,3,4,5,6,0
1757,77,1,0,5,2014,2,1,6,38,1,2,3,4,5,6,0
6400,40,2,6,1,2016,1,1,6,32,1,2,3,4,5,6,0
5253,75,2,4,6,2014,3,0,6,38,1,2,3,4,5,6,0
6687,58,0,6,1,2022,0,1,6,36,1,2,3,4,5,6,0
2347,63,0,0,5,2017,2,0,6,34,1,2,3,4,5,6,0
9712,30,1,4,6,2015,3,0,6,33,1,2,3,4,5,6,0
1143,60,1,3,3,2022,0,0,6,31,1,2,3,4,5,6,0
4434,63,2,2,2,2018,3,0,6,33,1,2,3,4,5,6,0
1966,73,0,4,6,2012,0,0,6,33,1,2,3,4,5,6,0
8520,66,0,5,0,2017,2,1,6,30,1,2,3,4,5,6,0
4168,37,0,6,1,2012,2,1,6,40,1,2,3,4,5,6,0
8013,43,0,0,5,2016,3,1,6,40,1,2,3,4,5,6,0
2635,51,0,6,1,2021,3,0,6,34,1,2,3,4,5,6,0
1884,79,1,4,6,2020,1,0,6,34,1,2,3,4,5,6,0
5098,65,1,4,6,2020,3,1,6,35,1,2,3,4,5,6,0
2715,32,0,2,2,2022,3,0,6,28,1,2,3,4,5,6,0
9691,80,1,6,1,2021,1,0,6,30,1,2,3,4,5,6,0
2172,53,1,2,2,2012,2,0,6,35,1,2,3,4,5,6,0
7193,81,2,6,1,2019,3,0,6,40,1,2,3,4,5,6,0
4732,81,1,4,6,2019,1,1,6,29,1,2,3,4,5,6,0
1647,22,2,3,3,2016,2,1,6,34,1,2,3,4,5,6,0
3996,82,1,2,2,2013,0,0,6,30,1,2,3,4,5,6,0
4682,40,1,3,3,2014,1,1,6,30,1,2,3,4,5,6,0
7710,71,0,4,6,2010,2,1,6,35,1,2,3,4,5,6,0
3073,52,2,2,2,2015,1,0,6,45,1,2,3,4,5,6,0
7742,51,1,4,6,2019,0,0,6,40,1,2,3,4,5,6,0
1664,41,0,0,5,2016,2,0,6,39,1,2,3,4,5,6,0
9718,85,1,3,3,2022,3,0,6,31,1,2,3,4,5,6,0
2434,71,1,3,3,2015,2,0,6,41,1,2,3,4,5,6,0
2019,52,1,0,5,2010,3,0,6,43,1,2,3,4,5,6,0
7611,65,2,4,6,2021,2,1,6,40,1,2,3,4,5,6,0
7163,67,2,6,1,2016,3,0,6,31,1,2,3,4,5,6,0
1767,69,1,3,3,2020,2,0,6,36,1,2,3,4,5,6,0
3389,40,1,2,2,2018,0,1,6,32,1,2,3,4,5,6,0
2213,73,0,2,2,2022,2,1,6,29,1,2,3,4,5,6,0
2316,23,1,2,2,2018,1,0,6,29,1,2,3,4,5,6,0
5792,66,0,2,2,2020,1,0,6,39,1,2,3,4,5,6,0
2858,72,1,6,1,2014,3,0,6,42,1,2,3,4,5,6,0
7116,69,0,6,1,2018,0,0,6,27,1,2,3,4,5,6,0
6319,65,0,1,4,2016,0,1,6,41,1,2,3,4,5,6,0
2088,70,0,4,6,2011,1,0,6,30,1,2,3,4,5,6,0
3199,30,2,5,0,2014,3,0,6,37,1,2,3,4,5,6,0
5261,65,1,4,6,2010,3,0,6,35,1,2,3,4,5,6,0
1580,61,0,0,5,2011,0,0,6,39,1,2,3,4,5,6,0
2316,27,0,1,4,2022,2,1,6,30,1,2,3,4,5,6,0
9150,51,1,5,0,2017,1,0,6,34,1,2,3,4,5,6,0
9601,54,0,3,3,2022,2,0,6,33,1,2,3,4,5,6,0
5240,54,2,5,0,2014,0,1,6,39,1,2,3,4,5,6,0
1181,83,0,3,3,2014,1,1,6,33,1,2,3,4,5,6,0
1255,58,2,2,2,2018,2,1,6,34,1,2,3,4,5,6,0
9576,78,0,2,2,2012,1,1,6,32,1,2,3,4,5,6,0
9414,77,2,3,3,2022,3,0,6,28,1,2,3,4,5,6,0
9456,58,0,1,4,2020,0,0,6,34,1,2,3,4,5,6,0
9221,67,2,3,3,2021,3,0,6,30,1,2,3,4,5,6,0
7926,72,2,6,1,2022,0,1,6,27,1,2,3,4,5,6,0
8962,66,0,2,2,2022,0,0,6,40,1,2,3,4,5,6,0
9039,47,2,0,5,2013,2,0,6,29,1,2,3,4,5,6,0
5903,63,0,2,2,2018,0,0,6,33,1,2,3,4,5,6,0
7172,40,2,1,4,2019,0,0,6,37,1,2,3,4,5,6,0
3442,59,0,0,5,2013,3,0,6,31,1,2,3,4,5,6,0
2205,46,2,6,1,2017,0,1,6,36,1,2,3,4,5,6,0
1951,27,0,6,1,2010,0,1,6,29,1,2,3,4,5,6,0
2820,67,1,0,5,2014,1,0,6,34,1,2,3,4,5,6,0
2991,44,1,6,1,2010,3,0,6,30,1,2,3,4,5,6,0
6423,49,0,5,0,2022,1,0,6,43,1,2,3,4,5,6,0
2266,27,2,2,2,2021,1,0,6,34,1,2,3,4,5,6,0
8698,67,0,2,2,2011,2,1,6,36,1,2,3,4,5,6,0
2418,85,1,0,5,2013,3,1,6,43,1,2,3,4,5,6,0
5948,82,0,2,2,2022,2,1,6,40,1,2,3,4,5,6,0
2018,83,2,0,5,2022,2,1,6,42,1,2,3,4,5,6,0
4758,26,2,6,1,2021,3,1,6,32,1,2,3,4,5,6,0
3969,56,2,4,6,2022,3,0,6,38,1,2,3,4,5,6,0
5253,36,0,2,2,2013,3,0,6,29,1,2,3,4,5,6,0
2461,77,2,1,4,2018,0,0,6,32,1,2,3,4,5,6,0
5389,32,1,6,1,2015,2,0,6,44,1,2,3,4,5,6,0
8389,78,1,2,2,2022,3,0,6,36,1,2,3,4,5,6,0
5959,36,1,3,3,2012,1,1,6,35,1,2,3,4,5,6,0
4294,25,2,6,1,2019,1,0,6,35,1,2,3,4,5,6,0
2884,39,0,2,2,2018,3,0,6,35,1,2,3,4,5,6,0
1821,74,0,0,5,2012,0,1,6,31,1,2,3,4,5,6,0
9107,45,2,1,4,2013,0,0,6,26,1,2,3,4,5,6,0
4998,25,0,3,3,2013,3,1,6,38,1,2,3,4,5,6,0
4320,33,2,3,3,2020,0,0,6,44,1,2,3,4,5,6,0
8310,42,0,1,4,2020,1,0,6,42,1,2,3,4,5,6,0
1826,74,0,3,3,2015,1,1,6,32,1,2,3,4,5,6,0
2686,77,2,0,5,2018,2,0,6,44,1,2,3,4,5,6,0
6892,71,2,6,1,2015,0,0,6,24,1,2,3,4,5,6,0
5480,60,0,6,1,2020,2,0,6,41,1,2,3,4,5,6,0
8474,60,1,2,2,2015,0,1,6,36,1,2,3,4,5,6,0
9523,59,1,2,2,2021,2,0,6,33,1,2,3,4,5,6,0
6433,26,2,3,3,2014,0,1,6,33,1,2,3,4,5,6,0
9275,56,0,2,2,2017,0,0,6,36,1,2,3,4,5,6,0
2153,70,2,5,0,2012,0,0,6,28,1,2,3,4,5,6,0
6431,45,1,0,5,2010,3,0,6,29,1,2,3,4,5,6,0
9655,74,2,3,3,2018,3,0,6,35,1,2,3,4,5,6,0
6628,21,1,6,1,2013,3,0,6,40,1,2,3,4,5,6,0
3848,71,2,5,0,2010,2,1,6,31,1,2,3,4,5,6,0
7880,48,0,1,4,2017,2,0,6,30,1,2,3,4,5,6,0
7990,78,1,3,3,2022,1,1,6,39,1,2,3,4,5,6,0
4085,74,0,5,0,2020,3,0,6,35,1,2,3,4,5,6,0
3125,72,2,4,6,2012,3,0,6,32,1,2,3,4,5,6,0
9327,61,0,4,6,2011,2,0,6,31,1,2,3,4,5,6,0
4677,79,0,1,4,2015,3,0,6,39,1,2,3,4,5,6,0
8921,83,2,1,4,2020,0,1,6,37,1,2,3,4,5,6,0
3047,40,0,6,1,2011,3,1,6,31,1,2,3,4,5,6,0
6000,21,2,4,6,2021,3,1,6,37,1,2,3,4,5,6,0
7993,23,1,3,3,2012,0,0,6,36,1,2,3,4,5,6,0
9121,66,1,1,4,2019,1,0,6,46,1,2,3,4,5,6,0
2921,32,2,2,2,2018,0,0,6,27,1,2,3,4,5,6,0
2507,61,2,6,1,2020,3,0,6,29,1,2,3,4,5,6,0
2316,40,0,4,6,2012,0,0,6,31,1,2,3,4,5,6,0
1654,65,2,4,6,2021,1,0,6,39,1,2,3,4,5,6,0
1325,29,1,1,4,2016,2,0,6,27,1,2,3,4,5,6,0
3249,40,1,2,2,2021,2,0,6,36,1,2,3,4,5,6,0
1217,36,0,2,2,2010,1,0,6,30,1,2,3,4,5,6,0
5679,63,2,3,3,2019,2,1,6,38,1,2,3,4,5,6,0
5163,73,0,6,1,2015,2,1,6,29,1,2,3,4,5,6,0
8305,50,1,1,4,2019,2,0,6,37,1,2,3,4,5,6,0
8186,20,1,5,0,2011,1,1,6,33,1,2,3,4,5,6,0
4715,46,1,3,3,2020,1,1,6,34,1,2,3,4,5,6,0
7233,53,1,5,0,2020,2,0,6,32,1,2,3,4,5,6,0
7965,56,2,1,4,2015,3,0,6,29,1,2,3,4,5,6,0
7625,80,0,3,3,2016,1,0,6,36,1,2,3,4,5,6,0
5720,82,0,3,3,2010,1,1,6,33,1,2,3,4,5,6,0
8566,18,2,3,3,2018,3,0,6,39,1,2,3,4,5,6,0
7605,40,2,5,0,2012,2,0,6,33,1,2,3,4,5,6,0
4356,18,1,5,0,2022,3,0,6,44,1,2,3,4,5,6,0
9734,33,1,2,2,2018,0,0,6,37,1,2,3,4,5,6,0
8170,73,2,6,1,2021,1,1,6,38,1,2,3,4,5,6,0
2003,38,2,2,2,2011,2,0,6,34,1,2,3,4,5,6,0
9868,26,1,0,5,2012,1,0,6,43,1,2,3,4,5,6,0
4009,44,0,0,5,2021,1,0,6,31,1,2,3,4,5,6,0
1230,22,2,3,3,2021,3,1,6,36,1,2,3,4,5,6,0
6995,72,0,6,1,2012,1,0,6,24,1,2,3,4,5,6,0
4129,35,1,1,4,2012,3,0,6,33,1,2,3,4,5,6,0
2626,70,1,1,4,2012,3,1,6,39,1,2,3,4,5,6,0
8280,45,2,3,3,2021,3,0,6,41,1,2,3,4,5,6,0
7200,77,0,4,6,2019,1,1,6,40,1,2,3,4,5,6,0
8739,77,1,0,5,2018,0,0,6,36,1,2,3,4,5,6,0
8734,39,2,3,3,2020,3,0,6,40,1,2,3,4,5,6,0
7553,48,1,1,4,2019,0,0,6,37,1,2,3,4,5,6,0
6273,62,1,1,4,2022,3,0,6,47,1,2,3,4,5,6,0
1692,44,2,1,4,2017,2,0,6,32,1,2,3,4,5,6,0
4445,62,1,3,3,2011,3,1,6,36,1,2,3,4,5,6,0
9541,38,0,3,3,2015,2,1,6,36,1,2,3,4,5,6,0
8179,66,1,0,5,2016,2,1,6,39,1,2,3,4,5,6,0
9755,24,2,2,2,2020,1,1,6,34,1,2,3,4,5,6,0
8236,57,1,0,5,2016,2,0,6,29,1,2,3,4,5,6,0
4755,65,1,1,4,2012,3,1,6,28,1,2,3,4,5,6,0
9090,66,2,6,1,2014,0,0,6,40,1,2,3,4,5,6,0
2127,75,2,4,6,2018,2,0,6,38,1,2,3,4,5,6,0
9491,23,0,1,4,2017,0,1,6,34,1,2,3,4,5,6,0
1520,76,1,4,6,2014,0,0,6,37,1,2,3,4,5,6,0
6469,68,2,6,1,2010,1,0,6,38,1,2,3,4,5,6,0
3036,54,2,4,6,2015,0,1,6,29,1,2,3,4,5,6,0
2672,36,1,6,1,2016,2,0,6,46,1,2,3,4,5,6,0
8634,60,0,3,3,2016,3,1,6,33,1,2,3,4,5,6,0
5585,41,2,0,5,2012,2,0,6,33,1,2,3,4,5,6,0
6590,34,1,2,2,2016,3,1,6,29,1,2,3,4,5,6,0
2096,19,1,3,3,2011,1,0,6,39,1,2,3,4,5,6,0
6417,28,2,3,3,2010,2,0,6,38,1,2,3,4,5,6,0
8994,83,2,4,6,2012,3,1,6,42,1,2,3,4,5,6,0
2632,33,1,6,1,2017,2,0,6,36,1,2,3,4,5,6,0
3788,24,0,4,6,2011,3,1,6,32,1,2,3,4,5,6,0
6172,48,2,6,1,2021,0,0,6,35,1,2,3,4,5,6,0
1690,54,0,5,0,2016,2,0,6,42,1,2,3,4,5,6,0
3932,57,2,5,0,2013,1,0,6,44,1,2,3,4,5,6,0
2068,41,1,6,1,2017,0,0,6,38,1,2,3,4,5,6,0
2261,66,1,6,1,2022,2,0,6,31,1,2,3,4,5,6,0
2678,76,0,2,2,2012,2,0,6,39,1,2,3,4,5,6,0
9172,30,0,2,2,2022,0,0,6,36,1,2,3,4,5,6,0
3197,51,0,2,2,2010,0,0,6,30,1,2,3,4,5,6,0
8288,55,2,0,5,2012,2,0,6,36,1,2,3,4,5,6,0
7513,48,1,5,0,2022,1,0,6,32,1,2,3,4,5,6,0
5205,56,0,1,4,2021,3,1,6,34,1,2,3,4,5,6,0
6177,62,0,6,1,2017,0,0,6,36,1,2,3,4,5,6,0
7499,43,2,2,2,2010,2,0,6,32,1,2,3,4,5,6,0
7085,23,2,4,6,2017,1,0,6,40,1,2,3,4,5,6,0
4700,83,1,1,4,2010,2,0,6,36,1,2,3,4,5,6,0
2830,22,0,0,5,2013,0,0,6,34,1,2,3,4,5,6,0
6986,83,2,1,4,2013,3,0,6,40,1,2,3,4,5,6,0
4224,59,2,1,4,2022,1,0,6,29,1,2,3,4,5,6,0
8224,77,0,3,3,2015,3,0,6,37,1,2,3,4,5,6,0
3552,63,0,4,6,2010,3,0,6,35,1,2,3,4,5,6,0
1668,85,0,2,2,2020,3,0,6,35,1,2,3,4,5,6,0
1994,58,1,4,6,2019,0,1,6,26,1,2,3,4,5,6,0
1880,56,0,4,6,2021,1,0,6,38,1,2,3,4,5,6,0
1344,25,0,3,3,2012,0,1,6,36,1,2,3,4,5,6,0
9259,71,1,5,0,2021,1,0,6,42,1,2,3,4,5,6,0
1461,83,1,2,2,2021,0,1,6,36,1,2,3,4,5,6,0
6657,52,2,1,4,2021,1,0,6,30,1,2,3,4,5,6,0
3000,69,2,5,0,2012,0,1,6,41,1,2,3,4,5,6,0
1404,61,1,0,5,2021,1,0,6,42,1,2,3,4,5,6,0
4027,58,2,3,3,2017,3,0,6,38,1,2,3,4,5,6,0
5051,40,2,1,4,2014,2,0,6,36,1,2,3,4,5,6,0
7094,21,2,0,5,2022,1,0,6,32,1,2,3,4,5,6,0
7172,47,1,1,4,2010,3,1,6,26,1,2,3,4,5,6,0
1093,78,2,0,5,2016,3,0,6,34,1,2,3,4,5,6,0
1219,21,1,2,2,2022,3,1,6,39,1,2,3,4,5,6,0
5489,20,0,2,2,2013,1,0,6,35,1,2,3,4,5,6,0
7121,68,2,2,2,2011,3,1,6,35,1,2,3,4,5,6,0
8631,47,0,4,6,2022,3,0,6,41,1,2,3,4,5,6,0
3582,34,2,3,3,2013,3,1,6,36,1,2,3,4,5,6,0
4947,27,2,3,3,2021,1,0,6,35,1,2,3,4,5,6,0
4548,70,1,6,1,2014,0,1,6,27,1,2,3,4,5,6,0
3574,58,2,1,4,2011,0,0,6,33,1,2,3,4,5,6,0
8078,33,2,4,6,2011,0,1,6,31,1,2,3,4,5,6,0
6777,26,0,5,0,2015,2,0,6,34,1,2,3,4,5,6,0
9846,40,1,2,2,2017,1,0,6,35,1,2,3,4,5,6,0
5997,46,0,0,5,2012,2,0,6,25,1,2,3,4,5,6,0
9370,26,2,0,5,2018,2,1,6,29,1,2,3,4,5,6,0
1184,63,1,3,3,2016,3,0,6,32,1,2,3,4,5,6,0
1372,63,1,0,5,2016,2,0,6,39,1,2,3,4,5,6,0
2174,47,1,4,6,2021,0,0,6,36,1,2,3,4,5,6,0
6136,23,2,0,5,2015,0,0,6,22,1,2,3,4,5,6,0
5387,31,0,6,1,2010,3,1,6,29,1,2,3,4,5,6,0
9384,73,2,0,5,2011,1,0,6,27,1,2,3,4,5,6,0
6884,41,2,1,4,2017,0,0,6,41,1,2,3,4,5,6,0
5738,85,0,0,5,2019,2,0,6,41,1,2,3,4,5,6,0
5168,46,2,3,3,2021,2,0,6,37,1,2,3,4,5,6,0
7612,53,1,3,3,2015,3,0,6,42,1,2,3,4,5,6,0
7899,26,0,5,0,2014,2,0,6,28,1,2,3,4,5,6,0
1162,57,1,4,6,2011,3,0,6,39,1,2,3,4,5,6,0
4256,73,2,5,0,2018,0,1,6,34,1,2,3,4,5,6,0
6408,31,1,5,0,2012,1,0,6,24,1,2,3,4,5,6,0
3286,21,0,1,4,2020,1,1,6,34,1,2,3,4,5,6,0
9081,61,1,4,6,2022,1,0,6,33,1,2,3,4,5,6,0
6631,41,0,4,6,2018,0,1,6,39,1,2,3,4,5,6,0
2896,66,1,2,2,2019,3,0,6,28,1,2,3,4,5,6,0
3662,62,0,2,2,2016,2,1,6,29,1,2,3,4,5,6,0
9802,53,1,2,2,2011,1,0,6,35,1,2,3,4,5,6,0
8407,27,2,0,5,2012,0,1,6,35,1,2,3,4,5,6,0
8945,74,1,1,4,2015,2,0,6,36,1,2,3,4,5,6,0
4235,20,2,5,0,2012,0,0,6,34,1,2,3,4,5,6,0
4597,62,1,4,6,2012,3,1,6,32,1,2,3,4,5,6,0
8565,34,0,5,0,2014,2,1,6,36,1,2,3,4,5,6,0
8464,33,2,3,3,2017,2,0,6,25,1,2,3,4,5,6,0
7236,60,1,1,4,2014,1,0,6,38,1,2,3,4,5,6,0
6259,36,2,5,0,2022,3,0,6,35,1,2,3,4,5,6,0
4440,77,0,5,0,2022,3,0,6,30,1,2,3,4,5,6,0
6950,28,2,5,0,2014,3,1,6,31,1,2,3,4,5,6,0
7746,58,1,6,1,2016,0,1,6,29,1,2,3,4,5,6,0
9749,67,2,5,0,2021,3,0,6,29,1,2,3,4,5,6,0
1138,58,1,5,0,2019,0,0,6,28,1,2,3,4,5,6,0
2411,66,2,3,3,2020,1,0,6,29,1,2,3,4,5,6,0
8676,22,1,2,2,2012,3,0,6,32,1,2,3,4,5,6,0
3633,58,0,0,5,2022,2,1,6,30,1,2,3,4,5,6,0
7880,23,1,1,4,2021,3,0,6,29,1,2,3,4,5,6,0
2996,33,0,0,5,2015,0,0,6,35,1,2,3,4,5,6,0
6146,20,1,5,0,2020,3,0,6,38,1,2,3,4,5,6,0
4008,59,1,0,5,2016,2,1,6,41,1,2,3,4,5,6,0
7222,77,1,4,6,2014,3,1,6,38,1,2,3,4,5,6,0
9143,19,1,1,4,2013,2,0,6,35,1,2,3,4,5,6,0
6381,48,1,1,4,2010,2,0,6,31,1,2,3,4,5,6,0
6720,69,2,3,3,2019,3,0,6,34,1,2,3,4,5,6,0
